,wind_code,i_weight
1,000001.SZ,1.25835683728
2,000002.SZ,2.70776761593
3,000006.SZ,0.138216971727
4,000008.SZ,0.212097783879
5,000009.SZ,0.237047696583
6,000012.SZ,0.20490189108
7,000021.SZ,0.108700649457
8,000027.SZ,0.129676728822
9,000028.SZ,0.166350464981
10,000031.SZ,0.132122095145
11,000034.SZ,0.124228147469
12,000039.SZ,0.251898883846
13,000046.SZ,0.242449029918
14,000049.SZ,0.11089089635
15,000050.SZ,0.255034761422
16,000059.SZ,0.151634298289
17,000060.SZ,0.259381463751
18,000061.SZ,0.180473072697
19,000062.SZ,0.0879602834594
20,000063.SZ,0.782224011672
21,000066.SZ,0.258104116905
22,000069.SZ,0.494667634102
23,000078.SZ,0.151343524803
24,000088.SZ,0.117077648555
25,000089.SZ,0.150920475027
26,000090.SZ,0.0998740080742
27,000099.SZ,0.0766052798164
28,000100.SZ,0.456415157429
29,000156.SZ,0.119129982624
30,000157.SZ,0.345964692579
31,000158.SZ,0.113139779991
32,000166.SZ,0.617367751075
33,000333.SZ,2.6863279968
34,000338.SZ,0.443171490215
35,000400.SZ,0.177782650546
36,000402.SZ,0.453668207957
37,000413.SZ,0.461424326929
38,000415.SZ,0.191285168383
39,000423.SZ,0.567319386999
40,000425.SZ,0.257958895288
41,000426.SZ,0.0732730898217
42,000488.SZ,0.177314923786
43,000503.SZ,0.296155934395
44,000513.SZ,0.148767191394
45,000516.SZ,0.140037113251
46,000518.SZ,0.11239877825
47,000519.SZ,0.114656352921
48,000538.SZ,0.646026010655
49,000539.SZ,0.078548603903
50,000540.SZ,0.296690656507
51,000541.SZ,0.0962191954866
52,000543.SZ,0.100993403343
53,000547.SZ,0.162023488795
54,000555.SZ,0.0703697140357
55,000558.SZ,0.0831195278314
56,000559.SZ,0.224521683003
57,000563.SZ,0.119624868109
58,000566.SZ,0.184150812206
59,000568.SZ,0.572537549819
60,000581.SZ,0.210001607565
61,000587.SZ,0.107354880903
62,000592.SZ,0.129030188158
63,000598.SZ,0.174580969091
64,000600.SZ,0.138278766898
65,000601.SZ,0.0853772780051
66,000620.SZ,0.0966732549189
67,000623.SZ,0.335368734296
68,000625.SZ,0.50494399977
69,000627.SZ,0.131877901548
70,000630.SZ,0.285433923865
71,000650.SZ,0.0897477365355
72,000651.SZ,2.71875514627
73,000656.SZ,0.221954798988
74,000661.SZ,0.279701875859
75,000667.SZ,0.121225220951
76,000671.SZ,0.170333435999
77,000681.SZ,0.0575219133099
78,000685.SZ,0.112805569963
79,000686.SZ,0.238560195431
80,000687.SZ,0.118878932426
81,000690.SZ,0.165061519746
82,000697.SZ,0.160662289377
83,000709.SZ,0.315790936192
84,000712.SZ,0.125749133641
85,000718.SZ,0.151716677183
86,000725.SZ,1.61493126789
87,000727.SZ,0.116281518137
88,000728.SZ,0.382948586276
89,000729.SZ,0.134368034912
90,000732.SZ,0.145698366781
91,000733.SZ,0.0839452974757
92,000738.SZ,0.14792845371
93,000750.SZ,0.25208091235
94,000751.SZ,0.090441615154
95,000758.SZ,0.138599464583
96,000762.SZ,0.0905880690243
97,000766.SZ,0.114946251969
98,000768.SZ,0.404260291548
99,000776.SZ,0.826435299063
100,000777.SZ,0.102805475187
101,000778.SZ,0.246391208505
102,000783.SZ,0.54948747906
103,000786.SZ,0.191347541166
104,000792.SZ,0.217498382614
105,000793.SZ,0.313137231661
106,000795.SZ,0.0533495547639
107,000800.SZ,0.135921345689
108,000801.SZ,0.0740345019901
109,000806.SZ,0.13071320858
110,000807.SZ,0.112336019158
111,000810.SZ,0.0535731304168
112,000825.SZ,0.154051295503
113,000826.SZ,0.28300757894
114,000829.SZ,0.107069837299
115,000839.SZ,0.412261765416
116,000848.SZ,0.107552835544
117,000851.SZ,0.0754940372549
118,000858.SZ,1.47945477564
119,000860.SZ,0.123379526928
120,000869.SZ,0.0673140129834
121,000875.SZ,0.101192477622
122,000876.SZ,0.269875960633
123,000878.SZ,0.161794285591
124,000882.SZ,0.106465248633
125,000883.SZ,0.163109417826
126,000887.SZ,0.270517245379
127,000895.SZ,0.356698996591
128,000898.SZ,0.12295767725
129,000901.SZ,0.0970959940074
130,000902.SZ,0.105507916165
131,000917.SZ,0.212947421439
132,000926.SZ,0.157592455554
133,000930.SZ,0.152163489204
134,000937.SZ,0.107630620023
135,000938.SZ,0.147622481397
136,000939.SZ,0.142889972065
137,000957.SZ,0.0684782918289
138,000959.SZ,0.0776778367976
139,000960.SZ,0.151267160935
140,000961.SZ,0.202492778697
141,000963.SZ,0.33279596087
142,000969.SZ,0.0814029576533
143,000970.SZ,0.187103541736
144,000973.SZ,0.0950524725844
145,000975.SZ,0.125523909548
146,000977.SZ,0.190334081639
147,000979.SZ,0.208485654145
148,000983.SZ,0.194762044723
149,000987.SZ,0.0529444398631
150,000988.SZ,0.148806359768
151,000997.SZ,0.219412667431
152,000998.SZ,0.286406543168
153,000999.SZ,0.194079456516
154,001696.SZ,0.091670004611
155,001979.SZ,0.662247792756
156,002001.SZ,0.152717044751
157,002002.SZ,0.117716098745
158,002004.SZ,0.177483475942
159,002005.SZ,0.0769968000215
160,002007.SZ,0.323964021033
161,002008.SZ,0.46189409123
162,002010.SZ,0.0823196077821
163,002013.SZ,0.161771991258
164,002018.SZ,0.107351949217
165,002019.SZ,0.150220282986
166,002022.SZ,0.12341649077
167,002023.SZ,0.104921522596
168,002024.SZ,0.603377980758
169,002025.SZ,0.106761386148
170,002027.SZ,0.402923360083
171,002030.SZ,0.163670014535
172,002031.SZ,0.0896567905505
173,002036.SZ,0.104013220196
174,002038.SZ,0.184988810511
175,002041.SZ,0.0770162004714
176,002043.SZ,0.123458867374
177,002044.SZ,0.294696214868
178,002047.SZ,0.0894523749601
179,002048.SZ,0.133752905223
180,002049.SZ,0.196945363468
181,002050.SZ,0.193997545148
182,002051.SZ,0.164337236515
183,002052.SZ,0.0725071235741
184,002055.SZ,0.0885186965011
185,002056.SZ,0.0891340069448
186,002063.SZ,0.0810525883288
187,002065.SZ,0.313067482827
188,002067.SZ,0.0948043964893
189,002073.SZ,0.0867319264341
190,002074.SZ,0.24031380256
191,002075.SZ,0.343705201816
192,002078.SZ,0.138674614809
193,002081.SZ,0.230802362856
194,002085.SZ,0.300875731854
195,002089.SZ,0.08814681547
196,002092.SZ,0.195185768906
197,002095.SZ,0.0656073845008
198,002099.SZ,0.0851649863405
199,002104.SZ,0.114709034337
200,002106.SZ,0.0903554755557
201,002108.SZ,0.153701600289
202,002121.SZ,0.0968461122574
203,002123.SZ,0.0996662151347
204,002128.SZ,0.0924217930359
205,002129.SZ,0.246020290544
206,002130.SZ,0.0940683077121
207,002131.SZ,0.172130674761
208,002138.SZ,0.163698351495
209,002142.SZ,0.529150828991
210,002143.SZ,0.0804141336979
211,002145.SZ,0.0964515832365
212,002146.SZ,0.313807660419
213,002151.SZ,0.101947801987
214,002152.SZ,0.142203277748
215,002153.SZ,0.126455667432
216,002155.SZ,0.110552914555
217,002156.SZ,0.0789171376886
218,002157.SZ,0.0727081406592
219,002161.SZ,0.0721338754547
220,002168.SZ,0.236252544173
221,002174.SZ,0.16788889039
222,002176.SZ,0.175762404348
223,002179.SZ,0.199773336405
224,002180.SZ,0.0735817521566
225,002183.SZ,0.207205482805
226,002185.SZ,0.179457001152
227,002190.SZ,0.0764063007027
228,002191.SZ,0.138437553108
229,002195.SZ,0.202994771779
230,002197.SZ,0.0585652912069
231,002202.SZ,0.40824238978
232,002217.SZ,0.180379611892
233,002221.SZ,0.153526232663
234,002223.SZ,0.171042803516
235,002224.SZ,0.0772610995092
236,002229.SZ,0.0556456335056
237,002230.SZ,0.517760375573
238,002236.SZ,0.539787687812
239,002237.SZ,0.0876501195225
240,002241.SZ,0.531826900467
241,002242.SZ,0.0895736858357
242,002244.SZ,0.17157835913
243,002245.SZ,0.0895116161169
244,002249.SZ,0.124052652114
245,002250.SZ,0.140962803386
246,002252.SZ,0.520503882859
247,002261.SZ,0.118548984171
