,TOTAL_SHARES,FREE_FLOAT_SHARES,EPS_TTM,BPS,WEST_EPS_2017,WEST_EPS_2018,WEST_EPS_2019
600000.SH,28103763899.0,15344724887.0,1.90860555877,16.2,2.0204000473,2.18149995804,2.33119988441
600004.SH,1268935222.0,540420199.0,1.14734660838,9.3954,1.15960001945,0.874800026417,1.27559995651
600006.SH,2000000000.0,798000000.0,0.08392775211,3.2859,0.217700004578,0.28749999404,0.453999996185
600007.SH,1007282534.0,194922293.0,0.663830685463,6.2481,0.6875,0.832700014114,0.864499986172
600008.SH,4820614124.0,2202030706.0,0.128585094636,1.6499,0.16060000658,0.189099997282,0.214599996805
600009.SH,1926958448.0,900780553.0,1.53404382291,11.9816,1.65180003643,1.99010002613,2.18869996071
600010.SH,45585032648.0,11031999345.0,0.018277126066,1.4565,,,
600011.SH,15200383440.0,3878213333.0,0.363062767974,4.8581,0.336499989033,0.447100013494,0.500500023365
600012.SH,1658610000.0,236764279.0,0.586388240852,5.4097,,,
600015.SH,10685572211.0,4434124531.0,1.8478186858,12.68,2.00519990921,2.13949990273,
600016.SH,36485348752.0,28485005075.0,1.324805755,9.51,1.3776999712,1.4767999649,1.59210002422
600017.SH,3075653888.0,1600697334.0,0.0663182491716,3.3833,0.0740000009537,0.0755999982357,0.082999996841
600018.SH,23173674650.0,3168873220.0,0.296070539157,2.7531,0.365900009871,0.403100013733,0.437900006771
600019.SH,22102656925.0,7571237220.0,0.507773484887,6.96,0.557900011539,0.629199981689,0.690699994564
600020.SH,2247371832.0,887353659.0,0.462125326878,4.1769,,,
600021.SH,2139739257.0,855846765.0,0.306716730514,4.8198,0.591700017452,0.932399988174,1.36570000648
600022.SH,8420422781.0,4499004220.0,0.0220405699722,1.9601,0.0949999988079,0.125799998641,0.176499992609
600023.SH,13600689988.0,3587522987.0,0.421969009893,4.3672,0.310900002718,0.43520000577,0.51029998064
600026.SH,4032032861.0,1199108266.0,0.578107328712,6.9292,0.249300003052,0.289900004864,0.316199988127
600027.SH,9862976653.0,5983838953.0,0.155882352163,4.3226,0.21930000186,0.312900006771,0.457300007343
600028.SH,1.21071209646e+11,9765099945.0,0.469674005623,6.0181,0.486400008202,0.562900006771,0.61369997263
600029.SH,9817567000.0,2983421335.0,0.399487979048,4.5574,0.588100016117,0.67040002346,0.75
600030.SH,12116908400.0,7814965954.0,0.909855925086,12.0196,1.00929999352,1.18560004234,1.37269997597
600031.SH,7657951961.0,3715650425.0,0.112170721934,3.0259,0.325599998236,0.426699995995,0.510699987411
600033.SH,2744400000.0,1264919499.0,0.260440203768,3.156,0.263399988413,0.29699999094,0.326799988747
600035.SH,1730795923.0,603883725.0,0.246799148469,3.3402,0.319999992847,0.377499997616,0.432999998331
600036.SH,25219845601.0,11718361832.0,2.52610586948,16.68,2.68869996071,2.99670004845,3.37779998779
600037.SH,1391777884.0,681351437.0,0.515894408314,9.1987,0.587100028992,0.643999993801,0.644200026989
600038.SH,589476716.0,226379198.0,0.771063346478,11.7699,0.902599990368,1.13660001755,1.38209998608
600039.SH,3019732672.0,1692943902.0,0.338625961464,3.1936,0.428099989891,0.525699973106,0.623399972916
600048.SH,11858441061.0,6035177693.0,1.09201707284,7.6995,1.28699994087,1.51810002327,1.80929994583
600050.SH,21196596395.0,7898246984.0,0.0133359544491,3.6822,0.136299997568,0.189099997282,0.28900000453
600051.SH,310880000.0,217070400.0,0.492288094892,6.261,0.92720001936,1.15279996395,
600052.SH,871789092.0,452657703.0,0.441037938589,2.4293,0.562099993229,0.666899979115,
600053.SH,433540800.0,116795146.0,1.50567448462,4.568,2.25970005989,3.13759994507,3.93819999695
600054.SH,747300000.0,216704250.0,0.45636994365,5.5182,0.558499991894,0.655099987984,0.737800002098
600055.SH,540816199.0,232385536.0,0.153102895389,4.6454,0.22499999404,0.295100003481,0.362500011921
600056.SH,1068485534.0,454748134.0,0.956824814186,6.7641,1.1210000515,1.37989997864,1.63619995117
600057.SH,1170779403.0,529864955.0,0.415847186611,5.8277,0.510599970818,0.676400005817,0.856199979782
600058.SH,1071910711.0,401305789.0,-0.115098525776,4.6744,0.133100003004,0.175500005484,0.219099998474
600059.SH,808524165.0,473900048.0,0.152870190565,4.8952,0.196400001645,0.23409999907,0.297500014305
600060.SH,1308481222.0,725851560.0,1.14273141712,10.3071,1.48189997673,1.71280002594,1.98950004578
600061.SH,3694151713.0,793009262.0,0.671929448248,7.1675,0.85799998045,0.939999997616,
600062.SH,724470631.0,289890337.0,1.05822926865,9.554,1.19869995117,1.38020002842,1.57190001011
600063.SH,1925894692.0,1053929574.0,0.0575523045784,2.2498,0.110399998724,0.149900004268,0.152999997139
600064.SH,772473055.0,504132332.0,0.982835532535,13.4145,1.47800004482,1.81210005283,2.09980010986
600066.SH,2213939223.0,1303196908.0,1.79834523501,6.2784,1.9117000103,2.17510008812,2.37470006943
600067.SH,1492110725.0,984374694.0,0.412071066831,4.7641,0.284799993038,0.352999985218,0.41249999404
600068.SH,4604777412.0,2655329173.0,0.75920371952,5.0356,0.941999971867,1.16250002384,1.4076000452
600069.SH,1249102957.0,657664454.0,-0.308002911557,1.5949,,,
600070.SH,521946118.0,256192984.0,0.29386081879,4.3993,0.319999992847,0.384400010109,0.431499987841
600071.SH,237472456.0,143759762.0,-0.453175115517,1.621,0.25,0.310000002384,
600072.SH,736249883.0,309968452.0,-0.0244584774895,4.9346,0.0678000003099,0.105700001121,
600073.SH,937729472.0,583364598.0,0.333946318795,3.6572,0.453500002623,0.542500019073,0.622799992561
600074.SH,2437886049.0,905600688.0,0.341324046877,1.8676,0.566699981689,0.750999987125,0.884299993515
600075.SH,694658823.0,246603103.0,0.890492238835,5.7955,0.985099971294,1.1115000248,1.29670000076
600076.SH,1034264129.0,751038537.0,0.3716585593,2.9349,0.493699997663,0.642499983311,0.791499972343
600077.SH,1340122326.0,679994310.0,-0.12550789965,2.6636,0.187600001693,0.280499994755,0.189500004053
600078.SH,662572861.0,385638247.0,0.0913255239562,2.789,,,
600079.SH,1286049062.0,876980322.0,0.685077980649,6.8063,0.803499996662,1.0148999691,1.23420000076
600080.SH,305295872.0,227295872.0,0.098843944965,3.5338,0.180199995637,0.222699999809,0.271899998188
600081.SH,313560000.0,109746000.0,0.39437882973,3.7876,0.479999989271,0.629299998283,0.791899979115
600082.SH,646115826.0,476050754.0,-0.121816804593,2.5662,,,
600083.SH,230000000.0,123677988.0,0.00307726795652,0.2371,,,
600084.SH,1123726830.0,630550532.0,0.0312510553299,2.1457,,,
600085.SH,1371470262.0,652161722.0,0.702999042257,5.8935,0.768499970436,0.867500007153,1.03050005436
600086.SH,1350000000.0,600869074.0,0.199308313163,2.3253,,,
600088.SH,331422000.0,142891016.0,-0.271911556113,3.1453,,,
600089.SH,3237882686.0,2602379270.0,0.695161120516,7.1941,0.781400024891,0.920099973679,1.07360005379
600090.SH,1439662945.0,512337660.0,0.404350225705,3.8962,2.06349992752,,
600091.SH,437412524.0,286047100.0,0.118174583222,2.0735,,,
600093.SH,1122447500.0,235290264.0,0.624318579221,5.6609,0.739400029182,0.898699998856,1.12849998474
600094.SH,2475325057.0,889818409.0,0.392768457222,4.3595,0.454899996519,0.598900020123,0.751399993896
600095.SH,361263565.0,303169257.0,0.0275178824635,1.9921,,,
600096.SH,1321379138.0,505107929.0,-2.23272724256,2.9619,-0.0243999995291,0.104400001466,0.324499994516
600097.SH,202597901.0,95878939.0,0.289770157342,3.8144,,,
600098.SH,2726196558.0,675225251.0,0.195881945784,5.5653,0.612800002098,0.757700026035,
600099.SH,219120000.0,126863080.0,0.00549485158817,2.1669,,,
600100.SH,2963898951.0,1724952260.0,-0.394457013552,7.1879,0.715200006962,0.840399980545,0.931200027466
600101.SH,324178977.0,206049850.0,0.239321768327,6.1787,,,
600103.SH,1773706005.0,854011127.0,0.0513743700045,1.8137,,,
600104.SH,11683461365.0,2834116698.0,2.76749552372,18.4457,3.10630011559,3.40980005264,3.75169992447
600105.SH,944993092.0,491167254.0,0.276155553527,2.7371,0.36779999733,0.437000006437,0.541000008583
600106.SH,998516200.0,710423549.0,0.297642766227,3.9108,,,
600107.SH,360000000.0,286611262.0,0.01193094175,1.5181,,,
600108.SH,1946915121.0,1468421956.0,0.041835905891,2.4073,0.126699998975,0.183799996972,0.165500000119
600109.SH,3024359310.0,2027258737.0,0.419064102651,5.9036,0.502399981022,0.604399979115,0.735300004482
600110.SH,1150312097.0,1047536723.0,0.0462135386115,1.6616,0.559099972248,0.706300020218,0.838699996471
600111.SH,3633066000.0,2214886628.0,0.0436655305299,2.3039,0.0410000011325,0.0515000000596,
600112.SH,509204846.0,415801046.0,-0.151500349331,2.424,,,
600113.SH,318600000.0,162594000.0,0.287454542781,1.8347,,,
600114.SH,425347649.0,284947533.0,0.468816682116,5.5091,0.569000005722,0.724799990654,1.0095000267
600115.SH,14467585682.0,2950838860.0,0.326523035967,3.4644,0.450800001621,0.517199993134,0.589500010014
600116.SH,993005502.0,590144043.0,0.235027728195,2.5183,0.283600002527,0.346700012684,0.384900003672
600117.SH,1045118252.0,371550068.0,0.320422073654,2.7591,0.10490000248,0.143999993801,0.172299996018
600118.SH,1182489135.0,579218459.0,0.337649608882,4.1788,0.377799987793,0.426800012589,0.471300005913
600119.SH,307400000.0,197851609.0,0.421161208881,3.1616,0.767700016499,0.930400013924,
600120.SH,505473454.0,281917925.0,1.47435874132,12.5256,1.22029995918,1.3506000042,1.39479994774
600121.SH,1015343365.0,367284152.0,-0.277075505369,3.0333,0.800700008869,0.684499979019,0.649999976158
600122.SH,1154160850.0,878849212.0,0.43035244201,6.9738,0.45759999752,0.534300029278,0.672900021076
600123.SH,1142400000.0,627060000.0,-0.249436512684,7.7561,0.752499997616,0.75720000267,0.799399971962
600125.SH,1305521874.0,913774070.0,0.211683814529,3.9067,0.232800006866,0.266499996185,0.31020000577
600126.SH,2597837756.0,377453831.0,0.315952318771,5.7496,,,
600127.SH,641783218.0,498433167.0,0.0118071125381,1.1654,,,
600128.SH,246767500.0,183019029.0,0.0865597952729,5.64,,,
600129.SH,426894000.0,249308503.0,-0.150068644207,3.0178,,,
600130.SH,768000000.0,642053600.0,0.0150207203646,1.2845,,,
600131.SH,504125155.0,262473973.0,0.243755706497,2.0797,,,
600132.SH,483971198.0,193588480.0,0.421357360506,2.6409,0.782700002193,0.93599998951,1.09720003605
600133.SH,634257784.0,464575742.0,1.29346335723,4.0377,,,
600135.SH,372991735.0,245757574.0,0.143203760373,4.4704,0.212799996138,0.245299994946,0.308400005102
600136.SH,487182186.0,175293818.0,0.250378258535,4.8957,0.400299996138,0.513899981976,0.640200018883
600137.SH,97217588.0,37673684.0,0.137413070565,4.7034,,,
600138.SH,723840000.0,579060000.0,0.678413594662,7.1611,0.750999987125,0.930000007153,1.09179997444
600139.SH,661890508.0,394055367.0,0.0339641344577,1.48,0.00810000021011,0.0230999998748,
600141.SH,512237274.0,306532922.0,0.231346176362,9.6046,0.375099986792,0.481799989939,0.658800005913
600143.SH,2716784786.0,1672386675.0,0.22657282702,3.6009,0.330700010061,0.427500009537,0.498299986124
600145.SH,1491100380.0,1369869137.0,-0.000844709488975,0.4127,,,
600146.SH,469970000.0,188700000.0,0.0811086381684,6.118,0.827400028706,0.986899971962,1.38059997559
600148.SH,141516450.0,62860000.0,0.162318228376,2.7383,,,
600149.SH,380160000.0,245954250.0,-0.0374353095539,0.4776,,,
600150.SH,1378117598.0,672756932.0,-2.02775193647,10.7992,0.0355999991298,0.340200006962,1.00460004807
600151.SH,1434252287.0,754673246.0,0.0210317428694,4.1611,0.174099996686,0.207399994135,0.243599995971
600152.SH,293494200.0,192458750.0,-0.224892253135,1.8314,,,
600153.SH,2835200530.0,1533997154.0,1.04361370446,7.7268,1.17709994316,1.31579995155,1.48230004311
600155.SH,1739556648.0,289369063.0,-0.0470434798051,8.5416,0.432000011206,0.542699992657,0.658999979496
600156.SH,402110702.0,240006390.0,0.0156910971497,1.7246,,,
600157.SH,12425795326.0,5099010556.0,0.0583663198212,1.912,0.181400001049,0.267500013113,
600158.SH,843735373.0,630283673.0,0.0707782362113,1.8699,0.0873999968171,0.108199998736,0.144800007343
600159.SH,830003232.0,434086677.0,0.0747435798298,2.6608,,,
600160.SH,2111666233.0,781533435.0,0.17505793941,5.0217,0.5299000144,0.631099998951,0.762099981308
600161.SH,515466868.0,234351824.0,0.702342375301,4.4319,0.93599998951,1.25989997387,1.64970004559
600162.SH,3400671424.0,1165154972.0,0.203578818966,2.1322,,,
600163.SH,999465230.0,457413340.0,0.116481371653,1.6309,,,
600165.SH,684883775.0,359883775.0,-0.248700088157,1.156,,,
600166.SH,6670131290.0,4568215956.0,0.0869080727165,2.8498,0.226099997759,0.374199986458,0.434599995613
600167.SH,880045952.0,211000000.0,1.1544144671,4.3111,0.971000015736,1.19089996815,1.40719997883
600168.SH,709569692.0,282302600.0,0.405089315822,6.4093,0.4117000103,0.600399971008,0.583599984646
600169.SH,2563955000.0,1562887275.0,-0.661869148448,1.5908,0.0821999981999,0.173500001431,0.221499994397
600170.SH,8904397728.0,4961480229.0,0.235981150911,3.0556,0.2662999928,0.294900000095,0.322699993849
600171.SH,673807773.0,495607773.0,0.0625136736884,2.7655,0.096400000155,0.133499994874,0.169100001454
600172.SH,792398882.0,491728736.0,0.477989318983,6.27,0.651499986649,0.837000012398,1.04149997234
600173.SH,725147460.0,402768493.0,0.127646818869,2.3511,,,
600175.SH,3576488773.0,1129783547.0,0.0775754173995,3.0653,0.0781999975443,0.146999999881,
600176.SH,2918589041.0,1676270096.0,0.559068749107,4.7025,0.621399998665,0.717899978161,0.818599998951
600177.SH,3581447353.0,2442288976.0,0.697783230416,9.0103,1.11880004406,1.20430004597,1.27550005913
600178.SH,462080000.0,224487000.0,0.214076773632,4.0153,0.340400010347,0.427599996328,0.339800000191
600179.SH,1062128511.0,252008867.0,0.533042324951,2.4174,0.530600011349,0.662599980831,0.819299995899
600180.SH,1016477464.0,263485080.0,0.645912859589,4.8083,0.694100022316,0.848399996758,0.989199995995
600182.SH,340000000.0,170000000.0,0.419397798088,2.8882,,,
600183.SH,1450686974.0,691796110.0,0.605993627244,3.6992,0.754999995232,0.89310002327,1.24660003185
600184.SH,508760826.0,174593074.0,0.0589217878776,4.413,0.124099999666,0.172299996018,0.209800004959
600185.SH,2060011838.0,770194182.0,0.343648597829,3.5549,0.412699997425,0.532899975777,0.639999985695
600186.SH,1062024311.0,947106711.0,0.0127191207773,0.0911,,,
600187.SH,1653935128.0,1228311728.0,0.01301871945,2.1049,,,
600188.SH,4912016000.0,359829500.0,0.725904190866,7.9235,1.0135999918,1.19120001793,1.29949998856
600189.SH,310500000.0,178324659.0,-0.504602919485,1.9406,0.217399999499,0.362300008535,
600190.SH,2002291500.0,429079758.0,0.0417023787196,2.9681,,,
600191.SH,484932000.0,221476387.0,0.0343262900984,4.5772,0.590099990368,0.859600007534,
600192.SH,441748000.0,270475247.0,0.0474903080037,4.3642,0.0807999968529,0.0895999968052,
600193.SH,425373000.0,283361155.0,-0.293726445778,0.6156,,,
600195.SH,429800000.0,206679100.0,0.762184751233,7.9844,0.916899979115,1.15919995308,1.53030002117
600196.SH,2495131045.0,975678631.0,1.16601167465,9.4447,1.29729998112,1.51750004292,1.77509999275
600197.SH,441000000.0,218271133.0,0.680923708458,4.6114,0.802399992943,0.988499999046,1.19809997082
600198.SH,882108472.0,570825654.0,-1.98988489125,2.4496,0.259600013494,0.533299982548,0.742399990559
600199.SH,555775002.0,377517918.0,-0.00748214310654,4.0429,0.0890000015497,0.134900003672,
600200.SH,721891958.0,545240308.0,0.147812840159,4.1253,,,
600201.SH,613152440.0,497272138.0,1.17271213314,6.5496,1.34319996834,1.72029995918,2.22210001945
600202.SH,383340672.0,252891287.0,-0.470433316217,1.7169,,,
600203.SH,456447120.0,207856604.0,0.13176320762,4.8615,0.179600000381,0.219099998474,0.247600004077
600206.SH,838778332.0,533267664.0,0.065008350633,3.3663,0.0864999964833,0.124200001359,0.158600002527
600207.SH,862955974.0,282164351.0,-0.0104884716402,2.1782,,,
600208.SH,8599343536.0,3688968065.0,0.710051218142,3.4212,0.347200006247,0.424499988556,0.53979998827
600209.SH,439011169.0,316592557.0,-0.104178519909,1.498,,,
600210.SH,1516736158.0,1100360682.0,0.413270872184,2.8541,,,
600211.SH,179619205.0,75365166.0,1.29368407894,4.9153,1.50049996376,1.847900033,2.30100011826
600212.SH,511697213.0,443294015.0,0.0705897203313,1.4597,,,
600213.SH,220000000.0,107800000.0,0.367401357136,0.6169,0.342700004578,0.475600004196,
600215.SH,465032880.0,337531815.0,0.0547131436384,5.2083,,,
600216.SH,962848000.0,577693374.0,0.42518704053,7.2979,0.661499977112,0.884700000286,
600217.SH,1411336529.0,620197707.0,0.132417803146,0.7923,0.193399995565,0.238100007176,0.2962000072
600218.SH,368755000.0,242212500.0,0.287256764817,5.2006,,,
600219.SH,9251102895.0,4975037162.0,0.164971660923,3.4542,0.193900004029,0.259799987078,0.282499998808
600220.SH,1783340326.0,1248546964.0,0.0675219855147,1.0962,0.135100007057,0.163200005889,
600221.SH,16806120330.0,5748435214.0,0.150679511409,3.0797,0.233300000429,0.262499988079,0.301200002432
600222.SH,573886283.0,384696941.0,0.0075337424296,2.59,0.12309999764,0.196400001645,0.252400010824
600223.SH,1000968000.0,433815221.0,0.0936528773048,2.2435,0.124700002372,0.171000003815,0.228000000119
600225.SH,935492615.0,483980573.0,0.351103036586,1.9808,0.442699998617,0.171700000763,0.243599995971
600226.SH,1724527554.0,784125525.0,0.150402205826,2.3661,,,
600227.SH,1736319081.0,678353316.0,-0.195688286449,2.6596,0.130600005388,0.164100006223,
600228.SH,241320000.0,197340000.0,-0.152760674706,0.0774,,,
600229.SH,702096010.0,294184829.0,0.400576691028,3.1068,0.455799996853,0.515100002289,0.57539999485
600230.SH,294188216.0,158140056.0,2.92183859873,6.5788,3.65860009193,3.87980008125,4.01200008392
600231.SH,2519166130.0,737131122.0,0.171237044486,2.14,0.110500000417,0.156200006604,0.214599996805
600232.SH,364718544.0,193766251.0,0.0807894206772,3.2359,0.126000002027,,
600233.SH,2821229621.0,330000000.0,0.580765011654,3.0075,0.601899981499,0.745299994946,0.805100023746
600234.SH,202445880.0,129725488.0,0.0512703772979,0.4496,,,
600235.SH,351300000.0,229567600.0,0.0489446134643,3.6082,,,
600236.SH,6063367540.0,1356269074.0,0.360489655748,2.2241,0.490599989891,0.507600009441,0.490999996662
600237.SH,564369565.0,469808285.0,-0.366428866713,2.1725,,0.55529999733,
600238.SH,448200000.0,361263948.0,-0.0619026609996,1.8822,,,
600239.SH,1605686909.0,1045820679.0,0.169609242246,4.2172,0.224500000477,0.271800011396,0.479200005531
600240.SH,1424253600.0,872021714.0,0.811247156433,4.0656,0.967100024223,1.47360002995,
600241.SH,226192115.0,92560673.0,-0.326475107234,2.7367,,,
600242.SH,418011276.0,133494144.0,0.155891665133,3.3372,0.305799990892,0.483500003815,0.550199985504
600243.SH,438850000.0,184830800.0,0.0213193717215,4.0744,,,
600246.SH,2054009302.0,594333780.0,0.0882037330666,3.2479,0.250099986792,0.309599995613,
600247.SH,336441600.0,310641600.0,-1.5690179229,-0.7358,,,
600248.SH,615795960.0,268515435.0,0.192281669987,3.1517,,,
600249.SH,550000000.0,333680181.0,0.0833913384364,3.5569,,,
600250.SH,258692460.0,145374566.0,-0.0322943516792,1.0451,,,
600251.SH,784842008.0,463909300.0,0.109701781215,2.4777,,,
600252.SH,3475107147.0,2716493139.0,0.14265694307,1.5584,,,
600255.SH,1769593555.0,1594593555.0,0.138712118495,1.8829,,,
600256.SH,5221424684.0,2927958207.0,0.0400255936776,2.1423,0.128900006413,0.223399996758,0.268799990416
600257.SH,481237188.0,332271005.0,0.0139255823471,2.6847,,,
600258.SH,815742752.0,109023043.0,0.292646839429,9.9427,0.697099983692,0.883499979973,1.05900001526
600259.SH,301802291.0,145985853.0,0.310082680751,6.4041,,,
600260.SH,666747648.0,420590134.0,0.334110817981,4.5924,0.550899982452,0.769200026989,1.21109998226
600261.SH,1452102930.0,839219098.0,0.322274702269,2.2604,0.347200006247,0.406699985266,0.471500009298
600262.SH,170000000.0,72378501.0,0.179061926765,5.9925,0.261299997568,0.3424000144,
600265.SH,129800000.0,68560498.0,0.272968549384,0.1099,,,
600266.SH,1567040000.0,934154307.0,0.876208681757,12.4111,1.12269997597,1.30900001526,1.60629999638
600267.SH,965531842.0,558223345.0,-0.0970125632377,7.003,0.267199993134,0.437700003386,
600268.SH,635246434.0,315969712.0,0.0247741382362,2.7699,0.474799990654,0.733699977398,
600269.SH,2335407014.0,1114170732.0,0.550658110295,6.0051,0.365399986506,0.383500009775,0.428999990225
600270.SH,905481720.0,353600322.0,1.14848056748,8.5206,1.17980003357,1.30350005627,1.39170002937
600271.SH,1862851758.0,975535464.0,0.839009706654,5.0318,0.967800021172,1.1237000227,1.35959994793
600272.SH,243000000.0,88710217.0,0.0929000615638,1.9844,,,
600273.SH,1306285261.0,572016629.0,0.605330085846,3.2225,0.677799999714,0.785799980164,0.930499970913
600275.SH,508837238.0,301878538.0,-0.0841785987369,0.2675,,,
600276.SH,2816951609.0,1471075437.0,0.964326499536,5.6242,1.11590003967,1.35220003128,1.63300001621
600277.SH,2738940149.0,824593461.0,0.111925369776,5.06,0.20569999516,0.270999997854,
600278.SH,522241739.0,154244457.0,0.296858476339,6.8827,,,
600279.SH,692958572.0,410139003.0,0.119551923344,4.7208,0.177000001073,0.21819999814,0.257899999619
600280.SH,1148334872.0,505147456.0,0.106843095287,1.5724,,,
600281.SH,514402025.0,290748686.0,0.0477033268094,1.0455,,,
600282.SH,3962072457.0,1960436208.0,0.225006240836,1.7951,0.253500014544,0.309300005436,0.377900004387
600283.SH,352995758.0,213878797.0,0.172563901179,4.9174,0.245600000024,0.284700006247,0.324099987745
600284.SH,693040000.0,487804719.0,0.530697706467,7.5364,0.350600004196,0.386700004339,
600285.SH,592320838.0,437127068.0,0.613564666249,3.6514,0.374700009823,0.500599980354,0.651400029659
600287.SH,436796074.0,218517719.0,0.101821221429,4.6273,,,
600288.SH,436800000.0,306840000.0,0.0895638173535,3.4219,,,
600289.SH,631052069.0,422808620.0,0.206296077194,5.1293,0.253500014544,0.302100002766,0.369199991226
600290.SH,759903511.0,353185058.0,-0.0815721251352,5.4083,0.206599995494,0.248699992895,
600291.SH,1093064378.0,482585875.0,1.92007185266,11.0506,0.960399985313,0.983600020409,
600292.SH,780816890.0,372300764.0,0.144531085681,6.2498,0.209999993443,0.254799991846,0.321399986744
600293.SH,774754697.0,297817864.0,0.314839910716,4.458,,,
600295.SH,1032000000.0,192000000.0,0.280707184545,7.1465,0.610300004482,0.722299993038,0.851700007915
600297.SH,5500400678.0,1379188164.0,0.552241371464,4.4634,0.694500029087,0.861500024796,1.05970001221
600298.SH,824080943.0,408012830.0,0.771235461053,4.2157,0.959599971771,1.19050002098,1.44830000401
600299.SH,2681901273.0,292514113.0,0.604513413048,4.6414,0.635200023651,0.772000014782,0.858099997044
600300.SH,1672000000.0,1049737239.0,0.0775276409928,1.6477,0.252000004053,0.295500010252,0.339899986982
600301.SH,235148140.0,159900082.0,0.0515526377968,1.1122,,,
600302.SH,346009804.0,198018356.0,0.249451997695,3.5571,,,
600303.SH,675604211.0,476610996.0,0.609322477269,4.8074,0.803699970245,0.207800000906,0.254000008106
600305.SH,602738000.0,333739266.0,0.296396948011,2.6812,0.343600004911,0.415499985218,0.497099995613
600306.SH,178138918.0,118339012.0,1.7774911512,1.3409,,,
600307.SH,6263357424.0,2831756474.0,0.0914169840102,1.5007,0.195700004697,0.197799995542,0.212999999523
600308.SH,1167561419.0,751406117.0,0.238415419652,5.6856,0.396600008011,0.488000005484,0.52840000391
600309.SH,2734012800.0,1284545284.0,1.98639932439,8.5511,2.31590008736,2.60809993744,3.16519999504
600310.SH,827775000.0,413627010.0,0.137534520794,2.9652,0.261500000954,0.459100008011,0.735700011253
600311.SH,665600000.0,554073266.0,-0.0616262773738,1.2361,0.00380000006407,0.0054999999702,0.00740000000224
600312.SH,1356921309.0,594710100.0,0.874150179817,6.73,1.0786999464,1.24419999123,1.41670000553
600313.SH,1082198663.0,585628405.0,0.0322472266906,1.5722,0.168400004506,0.201499998569,
600315.SH,673416467.0,478572640.0,0.292341135371,7.9851,0.592000007629,0.741500020027,0.858600020409
600316.SH,717114512.0,371802292.0,0.0122721301867,7.0341,0.0500000007451,0.0599999986589,0.0799999982119
600317.SH,6472983003.0,1405567625.0,0.085385206115,1.6362,,,
600318.SH,484000000.0,316708430.0,0.215492231033,5.3487,0.641399979591,0.870700001717,1.43490004539
600319.SH,315594000.0,185284522.0,0.178151192798,0.0251,,,
600320.SH,4390294584.0,1502693535.0,0.05127904875,3.4972,0.108900003135,0.180099993944,0.249599993229
600321.SH,1510550000.0,815953862.0,0.00282882161464,1.76,,,
600322.SH,1105700000.0,810010134.0,-0.294478508348,3.8142,0.101300001144,0.145600005984,0.233300000429
600323.SH,766264018.0,394117171.0,0.696910973536,6.467,0.805599987507,0.975600004196,1.18159997463
600325.SH,1176840620.0,858040238.0,1.20112528031,11.1629,1.22039997578,1.64260005951,2.12560009956
600326.SH,665680392.0,475876566.0,0.438773253622,3.6507,0.753700017929,1.00590002537,1.06939995289
600327.SH,567166357.0,280750147.0,0.38362432959,5.2553,0.420300006866,0.488299995661,0.552399992943
600328.SH,438031073.0,293138745.0,0.301022300877,4.7251,0.48480001092,0.623799979687,0.762799978256
600329.SH,768873076.0,239921078.0,0.567830101987,5.5609,0.697600007057,0.848399996758,0.999300003052
600330.SH,830471442.0,629118117.0,0.137747482267,4.4087,0.325100004673,0.469599992037,0.57800000906
600331.SH,2032000000.0,785762595.0,0.11193757126,2.3476,,,
600332.SH,1625790949.0,487212614.0,0.973911330343,10.97,1.12020003796,1.33029997349,1.54499995708
600333.SH,529619808.0,251219808.0,0.111504361257,3.0786,0.313800007105,0.474400013685,
600335.SH,1029736837.0,276043694.0,0.571321222288,6.9454,0.790400028229,0.977400004864,1.23010003567
600336.SH,776753269.0,395981065.0,0.0334364490843,2.3096,0.0645999982953,0.107299998403,0.154100000858
600337.SH,1483408456.0,1020215994.0,0.226111937749,5.0453,0.273299992085,0.340400010347,0.427599996328
600338.SH,653007263.0,111719833.0,1.27460307886,2.309,1.62709999084,1.84060001373,2.17740011215
600339.SH,5583147471.0,483683050.0,0.274704311331,4.0649,,,
600340.SH,2954946709.0,1112053591.0,2.35099923022,8.8218,2.9156999588,3.75430011749,4.80399990082
600343.SH,638206348.0,367887544.0,0.0467323091872,3.4456,0.100299999118,0.104999996722,
600345.SH,198000000.0,103814862.0,0.584014119141,6.8798,0.292899996042,0.343400001526,
600346.SH,2825686942.0,719156647.0,0.461569004012,2.1752,0.413700014353,0.480800002813,0.936100006104
600348.SH,2405000000.0,1003041760.0,0.350437270312,5.8456,0.724799990654,0.758199989796,0.821200013161
600350.SH,4811165857.0,628795422.0,0.65309025291,5.2988,0.703299999237,0.685699999332,0.705999970436
600351.SH,787041461.0,543053000.0,-0.00836249520024,3.386,0.266200006008,0.340600013733,0.475699990988
600352.SH,3253331860.0,2401346470.0,0.684384594743,4.983,0.778199970722,0.928600013256,1.01600003242
600353.SH,543720000.0,309869132.0,0.086483299382,1.9801,,,
600354.SH,527802080.0,350063036.0,0.150351573169,2.2157,-0.0168999992311,0.0430000014603,
600355.SH,492089200.0,412439200.0,0.00696108847745,0.8204,,,
600356.SH,298731378.0,204318682.0,0.326472875675,6.8003,,,
600358.SH,504936660.0,358443894.0,-0.311867817698,0.9969,0.0590999983251,0.0772999972105,0.104999996722
600359.SH,381512820.0,227697245.0,-0.343502324955,1.7398,,,
