,wind_code,i_weight
1362,200613.SZ,
1363,200625.SZ,
1364,200706.SZ,
1365,200725.SZ,
1366,200726.SZ,
1367,200761.SZ,
1368,200771.SZ,
1369,200869.SZ,
1370,200986.SZ,
1371,200992.SZ,
1372,300001.SZ,
1373,300002.SZ,
1374,300003.SZ,
1375,300004.SZ,
1376,300005.SZ,
1377,300006.SZ,
1378,300007.SZ,
1379,300008.SZ,
1380,300009.SZ,
1381,300010.SZ,
1382,300011.SZ,
1383,300012.SZ,
1384,300013.SZ,
1385,300014.SZ,
1386,300015.SZ,
1387,300016.SZ,
1388,300017.SZ,
1389,300018.SZ,
1390,300019.SZ,
1391,300020.SZ,
1392,300021.SZ,
1393,300022.SZ,
1394,300023.SZ,
1395,300024.SZ,
1396,300025.SZ,
1397,300026.SZ,
1398,300027.SZ,
1399,300028.SZ,
1400,300029.SZ,
1401,300030.SZ,
1402,300031.SZ,
1403,300032.SZ,
1404,300033.SZ,
1405,300034.SZ,
1406,300035.SZ,
1407,300036.SZ,
1408,300037.SZ,
1409,300038.SZ,
1410,300039.SZ,
1411,300040.SZ,
1412,300041.SZ,
1413,300042.SZ,
1414,300043.SZ,
1415,300044.SZ,
1416,300045.SZ,
1417,300046.SZ,
1418,300047.SZ,
1419,300048.SZ,
1420,300049.SZ,
1421,300050.SZ,
1422,300051.SZ,
1423,300052.SZ,
1424,300053.SZ,
1425,300054.SZ,
1426,300055.SZ,
1427,300056.SZ,
1428,300057.SZ,
1429,300058.SZ,
1430,300059.SZ,
1431,300061.SZ,
1432,300062.SZ,
1433,300063.SZ,
1434,300064.SZ,
1435,300065.SZ,
1436,300066.SZ,
1437,300067.SZ,
1438,300068.SZ,
1439,300069.SZ,
1440,300070.SZ,
1441,300071.SZ,
1442,300072.SZ,
1443,300073.SZ,
1444,300074.SZ,
1445,300075.SZ,
1446,300076.SZ,
1447,300077.SZ,
1448,300078.SZ,
1449,300079.SZ,
1450,300080.SZ,
1451,300081.SZ,
1452,300082.SZ,
1453,300083.SZ,
1454,300084.SZ,
1455,300085.SZ,
1456,300086.SZ,
1457,300087.SZ,
1458,300088.SZ,
1459,300089.SZ,
1460,300090.SZ,
1461,300091.SZ,
1462,300092.SZ,
1463,300093.SZ,
1464,300094.SZ,
1465,300095.SZ,
1466,300096.SZ,
1467,300097.SZ,
1468,300098.SZ,
1469,300099.SZ,
1470,300100.SZ,
1471,300101.SZ,
1472,300102.SZ,
1473,300103.SZ,
1474,300104.SZ,
1475,300105.SZ,
1476,300106.SZ,
1477,300107.SZ,
1478,300108.SZ,
1479,300109.SZ,
1480,300110.SZ,
1481,300111.SZ,
1482,300112.SZ,
1483,300113.SZ,
1484,300114.SZ,
1485,300115.SZ,
1486,300116.SZ,
1487,300117.SZ,
1488,300118.SZ,
1489,300119.SZ,
1490,300120.SZ,
1491,300121.SZ,
1492,300122.SZ,
1493,300123.SZ,
1494,300124.SZ,
1495,300125.SZ,
1496,300126.SZ,
1497,300127.SZ,
1498,300128.SZ,
1499,300129.SZ,
1500,300130.SZ,
1501,300131.SZ,
1502,300132.SZ,
1503,300133.SZ,
1504,300134.SZ,
1505,300135.SZ,
1506,300136.SZ,
1507,300137.SZ,
1508,300138.SZ,
1509,300139.SZ,
1510,300140.SZ,
1511,300141.SZ,
1512,300142.SZ,
1513,300143.SZ,
1514,300144.SZ,
1515,300145.SZ,
1516,300146.SZ,
1517,300147.SZ,
1518,300148.SZ,
1519,300149.SZ,
1520,300150.SZ,
1521,300151.SZ,
1522,300152.SZ,
1523,300153.SZ,
1524,300154.SZ,
1525,300155.SZ,
1526,300156.SZ,
1527,300157.SZ,
1528,300158.SZ,
1529,300159.SZ,
1530,300160.SZ,
1531,300161.SZ,
1532,300162.SZ,
1533,300163.SZ,
1534,300164.SZ,
1535,300165.SZ,
1536,300166.SZ,
1537,300167.SZ,
1538,300168.SZ,
1539,300169.SZ,
1540,300170.SZ,
1541,300171.SZ,
1542,300172.SZ,
1543,300173.SZ,
1544,300174.SZ,
1545,300175.SZ,
1546,300176.SZ,
1547,300177.SZ,
1548,300178.SZ,
1549,300179.SZ,
1550,300180.SZ,
1551,300181.SZ,
1552,300182.SZ,
1553,300183.SZ,
1554,300184.SZ,
1555,300185.SZ,
1556,300187.SZ,
1557,300188.SZ,
1558,300189.SZ,
1559,300190.SZ,
1560,300191.SZ,
1561,300192.SZ,
1562,300193.SZ,
1563,300194.SZ,
1564,300195.SZ,
1565,300196.SZ,
1566,300197.SZ,
1567,300198.SZ,
1568,300199.SZ,
1569,300200.SZ,
1570,300201.SZ,
1571,300202.SZ,
1572,300203.SZ,
1573,300204.SZ,
1574,300205.SZ,
1575,300206.SZ,
1576,300207.SZ,
1577,300208.SZ,
1578,300209.SZ,
1579,300210.SZ,
1580,300211.SZ,
1581,300212.SZ,
1582,300213.SZ,
1583,300214.SZ,
1584,300215.SZ,
1585,300216.SZ,
1586,300217.SZ,
1587,300218.SZ,
1588,300219.SZ,
1589,300220.SZ,
1590,300221.SZ,
1591,300222.SZ,
1592,300223.SZ,
1593,300224.SZ,
1594,300225.SZ,
1595,300226.SZ,
1596,300227.SZ,
1597,300228.SZ,
1598,300229.SZ,
1599,300230.SZ,
1600,300231.SZ,
1601,300232.SZ,
1602,300233.SZ,
1603,300234.SZ,
1604,300235.SZ,
1605,300236.SZ,
1606,300237.SZ,
1607,300238.SZ,
1608,300239.SZ,
1609,300240.SZ,
1610,300241.SZ,
1611,300242.SZ,
1612,300243.SZ,
1613,300244.SZ,
1614,300245.SZ,
1615,300246.SZ,
1616,300247.SZ,
1617,300248.SZ,
1618,300249.SZ,
1619,300250.SZ,
1620,300251.SZ,
1621,300252.SZ,
1622,300253.SZ,
1623,300254.SZ,
1624,300255.SZ,
1625,300256.SZ,
1626,300257.SZ,
1627,300258.SZ,
1628,300259.SZ,
1629,300260.SZ,
1630,300261.SZ,
1631,300262.SZ,
1632,300263.SZ,
1633,300264.SZ,
1634,300265.SZ,
1635,300266.SZ,
1636,300267.SZ,
1637,300268.SZ,
1638,300269.SZ,
1639,300270.SZ,
1640,300271.SZ,
1641,300272.SZ,
1642,300273.SZ,
1643,300274.SZ,
1644,300275.SZ,
1645,300276.SZ,
1646,300277.SZ,
1647,300278.SZ,
1648,300279.SZ,
1649,300280.SZ,
1650,300281.SZ,
1651,300282.SZ,
1652,300283.SZ,
1653,300284.SZ,
1654,300285.SZ,
1655,300286.SZ,
1656,300287.SZ,
1657,300288.SZ,
1658,300289.SZ,
1659,300290.SZ,
1660,300291.SZ,
1661,300292.SZ,
1662,300293.SZ,
1663,300294.SZ,
1664,300295.SZ,
1665,300296.SZ,
1666,300297.SZ,
1667,300298.SZ,
1668,300299.SZ,
1669,300300.SZ,
1670,300301.SZ,
1671,300302.SZ,
1672,300303.SZ,
1673,300304.SZ,
1674,300305.SZ,
1675,300306.SZ,
1676,300307.SZ,
1677,300308.SZ,
1678,300309.SZ,
1679,300310.SZ,
1680,300311.SZ,
1681,300312.SZ,
1682,300313.SZ,
1683,300314.SZ,
1684,300315.SZ,
1685,300316.SZ,
1686,300317.SZ,
1687,300318.SZ,
1688,300319.SZ,
1689,300320.SZ,
1690,300321.SZ,
1691,300322.SZ,
1692,300323.SZ,
1693,300324.SZ,
1694,300325.SZ,
1695,300326.SZ,
1696,300327.SZ,
1697,300328.SZ,
1698,300329.SZ,
1699,300330.SZ,
1700,300331.SZ,
1701,300332.SZ,
1702,300333.SZ,
1703,300334.SZ,
1704,300335.SZ,
1705,300336.SZ,
1706,300337.SZ,
1707,300338.SZ,
1708,300339.SZ,
1709,300340.SZ,
1710,300341.SZ,
1711,300342.SZ,
1712,300343.SZ,
1713,300344.SZ,
1714,300345.SZ,
1715,300346.SZ,
1716,300347.SZ,
1717,300348.SZ,
1718,300349.SZ,
1719,300350.SZ,
1720,300351.SZ,
1721,300352.SZ,
1722,300353.SZ,
1723,300354.SZ,
1724,300355.SZ,
1725,300356.SZ,
1726,300357.SZ,
1727,300358.SZ,
1728,300359.SZ,
1729,300360.SZ,
1730,300362.SZ,
1731,300363.SZ,
1732,300364.SZ,
1733,300365.SZ,
1734,300366.SZ,
1735,300367.SZ,
1736,300368.SZ,
1737,300369.SZ,
1738,300370.SZ,
1739,300371.SZ,
1740,300373.SZ,
1741,300374.SZ,
1742,300375.SZ,
1743,300376.SZ,
1744,300377.SZ,
1745,300378.SZ,
1746,300379.SZ,
1747,300380.SZ,
1748,300381.SZ,
1749,300382.SZ,
1750,300383.SZ,
1751,300384.SZ,
1752,300385.SZ,
1753,300386.SZ,
1754,300387.SZ,
1755,300388.SZ,
1756,300389.SZ,
1757,300390.SZ,
1758,300391.SZ,
1759,300392.SZ,
1760,300393.SZ,
1761,300394.SZ,
1762,300395.SZ,
1763,300396.SZ,
1764,300397.SZ,
1765,300398.SZ,
1766,300399.SZ,
1767,300400.SZ,
1768,300401.SZ,
1769,300402.SZ,
1770,300403.SZ,
1771,300404.SZ,
1772,300405.SZ,
1773,300406.SZ,
1774,300407.SZ,
1775,300408.SZ,
1776,300409.SZ,
1777,300410.SZ,
1778,300411.SZ,
1779,300412.SZ,
1780,300413.SZ,
1781,300414.SZ,
1782,300415.SZ,
1783,300416.SZ,
1784,300417.SZ,
1785,300418.SZ,
1786,300419.SZ,
1787,300420.SZ,
1788,300421.SZ,
1789,300422.SZ,
1790,300423.SZ,
1791,300424.SZ,
1792,300425.SZ,
1793,300426.SZ,
1794,300427.SZ,
1795,300428.SZ,
1796,300429.SZ,
1797,300430.SZ,
1798,300431.SZ,
1799,300432.SZ,
1800,300433.SZ,
1801,300434.SZ,
1802,300435.SZ,
1803,300436.SZ,
1804,300437.SZ,
1805,300438.SZ,
1806,300439.SZ,
1807,300440.SZ,
1808,300441.SZ,
1809,300442.SZ,
1810,300443.SZ,
1811,300444.SZ,
1812,300445.SZ,
1813,300446.SZ,
1814,300447.SZ,
1815,300448.SZ,
1816,300449.SZ,
1817,300450.SZ,
1818,300451.SZ,
1819,300452.SZ,
1820,300453.SZ,
1821,300455.SZ,
1822,300456.SZ,
1823,300457.SZ,
1824,300458.SZ,
1825,300459.SZ,
1826,300460.SZ,
1827,300461.SZ,
1828,300462.SZ,
1829,300463.SZ,
1830,300464.SZ,
1831,300465.SZ,
1832,300466.SZ,
1833,300467.SZ,
1834,300468.SZ,
1835,300469.SZ,
1836,300470.SZ,
1837,300471.SZ,
1838,300472.SZ,
1839,300473.SZ,
1840,300474.SZ,
1841,300475.SZ,
1842,300476.SZ,
1843,300477.SZ,
1844,300478.SZ,
1845,300479.SZ,
1846,300480.SZ,
1847,300481.SZ,
1848,300482.SZ,
1849,300483.SZ,
1850,300484.SZ,
1851,300485.SZ,
1852,300486.SZ,
1853,300487.SZ,
1854,300488.SZ,
1855,300489.SZ,
1856,300490.SZ,
1857,300491.SZ,
1858,300492.SZ,
1859,300493.SZ,
1860,300494.SZ,
1861,300495.SZ,
1862,300496.SZ,
1863,300497.SZ,
1864,300498.SZ,
1865,300499.SZ,
1866,300500.SZ,
1867,300501.SZ,
1868,300502.SZ,
1869,300503.SZ,
1870,300505.SZ,
1871,300506.SZ,
1872,300507.SZ,
1873,300508.SZ,
1874,300509.SZ,
1875,300510.SZ,
1876,300511.SZ,
1877,300512.SZ,
1878,300513.SZ,
1879,300514.SZ,
1880,300515.SZ,
1881,300516.SZ,
1882,300517.SZ,
1883,300518.SZ,
1884,300519.SZ,
1885,300520.SZ,
1886,300521.SZ,
1887,300522.SZ,
1888,300523.SZ,
1889,300525.SZ,
1890,300526.SZ,
1891,300527.SZ,
1892,300528.SZ,
1893,300529.SZ,
1894,300530.SZ,
1895,300531.SZ,
1896,300532.SZ,
1897,300533.SZ,
1898,300534.SZ,
1899,300535.SZ,
1900,300536.SZ,
1901,300537.SZ,
1902,300538.SZ,
1903,300539.SZ,
1904,300540.SZ,
1905,300541.SZ,
1906,300542.SZ,
1907,300543.SZ,
1908,300545.SZ,
1909,300546.SZ,
1910,300547.SZ,
1911,300548.SZ,
1912,300549.SZ,
1913,300550.SZ,
1914,300551.SZ,
1915,300552.SZ,
1916,300553.SZ,
1917,300554.SZ,
1918,300555.SZ,
1919,300556.SZ,
1920,300557.SZ,
1921,300558.SZ,
1922,300559.SZ,
1923,300560.SZ,
1924,300561.SZ,
1925,300562.SZ,
1926,300563.SZ,
1927,300565.SZ,
1928,300566.SZ,
1929,300567.SZ,
1930,300568.SZ,
1931,300569.SZ,
1932,300570.SZ,
1933,300571.SZ,
1934,300572.SZ,
1935,300573.SZ,
1936,300575.SZ,
1937,300576.SZ,
1938,300577.SZ,
1939,300578.SZ,
1940,300579.SZ,
1941,300580.SZ,
1942,300581.SZ,
1943,300582.SZ,
1944,300583.SZ,
1945,300584.SZ,
1946,300585.SZ,
1947,300586.SZ,
1948,300587.SZ,
1949,300588.SZ,
1950,300589.SZ,
1951,300590.SZ,
1952,300591.SZ,
1953,300592.SZ,
1954,300593.SZ,
1955,300595.SZ,
1956,300596.SZ,
1957,300597.SZ,
1958,300598.SZ,
1959,300599.SZ,
1960,300600.SZ,
1961,300601.SZ,
1962,300602.SZ,
1963,300603.SZ,
1964,300604.SZ,
1965,300605.SZ,
1966,300606.SZ,
1967,300607.SZ,
1968,300608.SZ,
1969,300609.SZ,
1970,300610.SZ,
1971,300611.SZ,
1972,300612.SZ,
1973,300613.SZ,
1974,300615.SZ,
1975,300616.SZ,
1976,300617.SZ,
1977,300618.SZ,
1978,300619.SZ,
1979,300620.SZ,
1980,300621.SZ,
1981,300622.SZ,
1982,300623.SZ,
1983,300625.SZ,
1984,300626.SZ,
1985,300627.SZ,
1986,300628.SZ,
1987,300629.SZ,
1988,300630.SZ,
1989,300631.SZ,
1990,300632.SZ,
1991,300633.SZ,
1992,300635.SZ,
1993,300636.SZ,
1994,300637.SZ,
1995,300638.SZ,
1996,300639.SZ,
1997,300640.SZ,
1998,300641.SZ,
1999,300642.SZ,
2000,300643.SZ,
2001,300645.SZ,
2002,300647.SZ,
2003,300648.SZ,
2004,300649.SZ,
2005,300650.SZ,
2006,300651.SZ,
2007,300652.SZ,
2008,300653.SZ,
2009,300655.SZ,
2010,300656.SZ,
2011,300657.SZ,
2012,300658.SZ,
2013,300659.SZ,
2014,300660.SZ,
2015,300661.SZ,
